"","logFC_1_s","logFC_2_s","logFC_3_s","logFC_5_s","logFC_6_s","logFC_7_s","logFC_8_s","logFC_9_s","logFC_10_s","logFC_11_s","logFC_12_s","logFC_13_s","logFC_14_s","logFC_15_s","logFC_16_s","logFC_17_s","logFC_18_s"
"CG4364",0,-0.0731297348747066,-0.00610750268190152,-0.0762571739096281,0.189857758875108,0.0152050438354756,-0.155009741571276,-0.0696410567602852,-0.0726996358738692,-0.0509682401942175,-0.0441045860317875,0.0446715895093401,0.00509469100753979,-0.0268700690855228,0.079791205153529,0.0560855358018744,0.124748493876425
"CG43680",0,-0.901434393574294,-0.919358222980321,-1.04920612063148,-0.337732368784979,-0.881468086572406,-0.954703106419956,-0.697926794882006,-0.544232316661053,-0.56706268730103,-0.361772059470276,-0.531162862662389,-0.337453284873097,-0.902772877656684,-0.542672600842124,0.129272225496228,0.00859009566627655
"CG4377",0,0.614633134973998,0.877119606082065,0.949038412480165,1.09231964647066,0.707559808239156,0.479616445283881,1.00215790773476,1.11312768174536,1.5807768561274,1.34678613164077,1.79329552047154,2.01722979317134,1.82306895003556,2.11766713767438,2.32471357300152,2.0847433648604
"CG43841",0,0.354655109308185,0.310803384482525,0.26224774071602,0.568033693340395,0.0925453979762272,0.405697766518426,0.733338190177212,0.606658818360329,0.795620506256002,0.558069510824733,0.638125016792346,0.777315824732122,1.05035202687002,0.541939783729658,0.430873063654304,0.553632531249678
"CG43850",0,-0.286703302666005,-0.883293355232049,-0.483414927509003,-0.0397453611566425,-0.230976219994024,-0.785358769407036,-1.36394474805807,-0.776900795304599,-0.405762708155877,-0.20681772943623,-0.332006252950559,-0.828385099458042,-0.828212517496712,-0.354367095541347,-0.537670036360768,-0.336070260267794
"CG43919",0,-0.46871820355355,-0.382406413122616,-0.308498461408255,0.136027304876186,-0.214689082211445,-0.702780596947675,-0.446780734746814,-0.912393202056244,-0.354046409527948,-0.396184858755704,-0.504032602697196,-1.38454688879422,-0.662264762759701,-0.861055578870736,-0.457347311822187,-0.744863454764743
"CG43920",0,5.98858028177571,6.27364585649769,6.55740248540675,7.41402571236171,6.72738955817503,7.02885813818868,6.6674676917308,6.95480104822071,6.02760785264203,5.8983560151834,7.422805871105,4.28276661996938,7.26003315298967,4.50449103802046,7.31033624320792,6.14503572923968
"CG44008",0,0.357966536237707,0.421369948650499,0.321315758767936,0.785161719845674,0.367358351033179,0.169905225618685,0.457205405351969,0.586031297629473,0.631555578211253,0.619942016616455,0.679076043235314,0.708124224022799,0.791403938952056,0.891697704739999,1.00937685762112,0.650725271641566
"CG4408",0,-0.0337887547614946,-0.626385869845782,-1.30970515110534,-1.3496724540352,-1.14267343183325,-0.865080142866487,0.36812754415827,0.3657692838838,0.057246384270162,-0.0900527205907236,0.311099316179138,0.573172991673515,0.5711639299839,0.723900574769062,0.595766172334766,0.519271099322475
"CG44140",0,0.483701709490253,0.674826759518178,0.633033435104152,0.819744008093915,0.536988937751911,0.70704895586089,0.840343631779919,0.930935859386645,1.07047431218214,1.21332372476031,1.04788273326684,0.679037887849685,1.05113570108864,0.736542784089719,1.48925890120975,0.514201638699407
"CG44141",0,0.482394748205921,0.674826759518178,0.633033435104152,0.820378952091548,0.536988937751911,0.706261480046156,0.840343631779919,0.93028663517737,1.07047431218214,1.21332372476031,1.0473312711458,0.679037887849685,1.05113570108864,0.737063523249327,1.48882201527079,0.515093257475264
"CG44250",0,1.08593323223523,1.30092383738581,0.828469047231923,0.820182674800293,0.955593523280521,0.378845025957099,0.60808066871546,0.961622175542135,0.932856306352811,0.428892884674096,0.79813359018309,0.958071919786127,1.05982171802943,1.24127357758746,1.11200928395013,1.06983969280568
"CG45061",0,2.5653998360062,2.51043967111488,1.20237946449919,0.926601335087441,1.22552183106183,0.399052181078763,1.17050466524128,1.18097175553091,1.46798759280183,1.23688237509056,0.977141163321687,0.330409659744446,0.698013208785679,1.22520838601477,1.62517866521695,0.583000342925277
"CG4554",0,-0.0744746458836976,0.0486378713089963,0.33682858014057,0.534898655517702,0.599893754851404,0.648647478548383,0.685998233826396,0.316612258349794,0.436418456640724,0.457336090333166,0.357636005672855,0.142154848207608,0.529857565716356,0.289318425238037,0.31046089461691,0.171849761157101
"CG4562",0,-0.0666465545171731,-0.0917445215751576,-0.00127176625685177,-0.11039700083248,0.21604970678256,0.223823751326132,0.2070603208471,0.380411902071883,0.468813917105523,0.517731403357336,0.488936021496948,0.374185142688576,0.344073054758703,0.6318605724139,0.669266699878706,0.438042612713858
"CG4570",0,0.137379694021965,-0.0895641772315104,-0.162797696225601,-0.0226933625106691,0.406261771243953,0.436205701349053,0.00521433909276778,-0.249078969968219,-0.142072107012886,-0.23493476303031,-1.260869503816,0.150993528380289,0.27939143015758,0.249165075651723,0.208834470222625,0.246711394900873
"CG4594",0,-0.0228353736367706,-0.163211074258797,-0.332429982643951,-0.00450864585821531,-0.318226600410248,-0.21801667494526,0.0755824715348492,0.218214881483273,0.0474406476471532,0.227155425753315,0.197973801349058,0.428128297099601,0.341668806473199,0.314445399530476,0.467531751575289,0.330546795162758
"CG4607",0,0.126110164015005,0.0629557043745779,0.321404682054472,-0.0258417262688377,0.162180247215562,-0.125955734394949,0.0333682759633884,-0.254229047410951,0.0313386862034459,0.264332600892226,1.48542915684257,0.96521206004845,0.775635320797219,0.29337255666775,1.61593969296117,1.06711422429914
"CG4706",0,0.0536528653078729,-0.0153089875562289,0.186201737239307,-0.265634890585672,0.0197173888371971,0.100411748839837,-0.275679552247815,-0.254555706029487,-0.102146847774093,-0.0224709056520966,-0.0403271234777796,-0.30853902026941,-0.239078267681082,-0.22067384102796,-0.237151534039054,-0.231225672847975
"CG4716",0,-0.201405580116786,-0.637752113652574,-1.30340382443961,-0.570334921062459,-0.848680494339808,-0.722431179898173,-0.112520425330503,-0.0471041373695957,0.290054547329666,0.475288006800668,0.531492820212351,0.241726120237074,0.143506784558642,0.0901847560402622,0.667739475669206,0.364835891391124
"CG4725",0,0.36939076353842,0.195314900702596,-0.22613292981315,0.234740018857003,0.222847264398379,0.742369549408042,0.917201606965261,0.989631277021128,0.3500696565,0.139935980831024,0.495454403713097,0.616043319894124,1.07304891241163,0.565126262074064,0.333476792753928,0.823805238311547
"CG4729",0,-0.021412839610913,-0.134273053468663,-0.478459442455873,-0.31370361276798,-0.660433813606586,-0.578465764650091,-0.249792894221886,-0.122519031230108,-0.160837074777017,-0.0952742686124619,-0.0481489502873007,0.132305180172099,0.0752440628293805,0.0998759627087065,0.242939337022932,0.30680036510474
"CG4747",0,-0.100268998775585,0.0832701736037569,0.0644179323783298,0.0380823784527111,0.198432155877053,0.165357967436018,0.265929968719105,0.225440800844138,0.174218853930103,0.086543072771601,0.141989867282013,0.184068438817675,0.22019758605688,0.228850033144434,0.116384819591983,0.197998752690404
"CG4753",0,0.076602199075567,-0.23970639404037,-0.9362232477135,-0.572859700064188,-0.675467205993004,-0.654205414901254,-0.110832895228249,0.0316019156053757,-0.406999603571529,-0.382232444929667,-0.138320008834441,0.431306963563748,-0.120724511189553,0.0168273709253262,0.00854977706516724,0.267580637013984
"CG4757",0,0.924759635488924,1.25753289776754,0.946911150046094,2.02423040448729,1.67170914885731,2.48414618599239,2.3733696476192,2.24722758269678,2.26667246127388,2.13574543325846,2.63272879854816,1.95311905560332,2.97541705772751,2.32286967099014,3.6110032629849,1.92169090095855
"CG4797",0,0.744492440582348,0.433401860982062,-0.116116864242969,-0.539191427649592,-0.194105712143081,-0.0800228359857429,0.589987001206267,1.27116889457228,0.710753380977734,0.0231783778733679,0.278369603376733,0.672771749217487,-0.139742894696559,1.05187526645941,0.200983943770344,0.271755240183169
"CG4806",0,0.082321170815737,0.027641770306321,0.179185792032054,0.34485817529396,0.247721917166559,0.421820880942793,0.479416127767914,0.202264242252135,0.286668409313023,0.36012447740522,0.324684867912678,0.199897336576477,0.36315640854164,0.263333764432703,0.342254084237399,0.171867283586013
"CG4842",0,-0.368333378343276,-0.549373713661057,-0.750778129881422,-0.722450099349435,-1.0873375467551,-1.0006043430937,-0.636167656928107,-0.432562401240798,-0.0509168530851358,0.428546722320041,0.490881317193469,0.0608440353671984,-0.579618684995582,-0.564819752849886,0.633364054367561,0.162902628040405
"CG4860",0,0.250795976505259,0.346740411233111,-0.203923091497765,0.160979288904559,-0.0599130033855237,0.149293667153,0.339399114117701,0.101286445504667,0.422199909338613,0.147294455831938,0.134738405223069,0.27103183510698,0.474623692328719,0.3662568415685,0.424877457833706,0.532222718112477
"CG4866",0,-0.205843767281046,-0.124842420035995,-0.203646842008349,0.278778315862982,0.0251462858156519,0.0640314406302855,0.128285527201452,-0.05917752721657,-0.128494709690545,0.201599864814951,0.0900749126478555,-0.181258592739157,-0.158386650455227,0.0486801660018426,0.0462971048025107,-0.273253569260351
"CG4927",0,0.920075284212695,1.48757673173914,1.31677888347575,1.20098638610317,1.41172766674787,1.49822550667038,1.53970739117852,1.23693737326959,0.882544031083205,1.02632628808181,1.45333815300519,1.06688887886527,1.80671181062817,1.20652751642762,1.05225507865717,0.970754964455762
"CG4928",0,-0.146627976720223,-0.274810228706048,-0.70503148190625,-0.794823290997773,-0.626344647503478,-0.721295076769248,-0.555182619058607,-0.817142002199649,-1.0064408827046,-0.637801038535448,-0.0784797262653321,0.0632480620542406,-0.285343896260011,-0.672672604738766,0.0703339454325764,0.273291724534426
"CG4950",0,-0.202360715175767,-1.07670510779702,-1.77714919102992,-0.909792890039464,-1.23506401065676,-0.456727024068783,0.171047077622139,0.139621916631738,0.602628488244801,0.379205692197208,0.316614807266371,1.05413119107264,0.875388586129257,0.781114383041611,0.474888408375464,0.492494284655767
"CG5028",0,-0.0621977502881839,-0.129240046441163,-0.229412893118455,-0.1554696236747,-0.16359465128185,-0.202078372441251,0.0718940605851577,0.063838128322244,-0.0837180867353595,-0.0135873268130187,-0.0199265559285058,0.0793560771709485,-0.00205354659460966,-0.0724801039079299,0.0644528602595189,-0.0209919378063734
"CG5033",0,0.123241892174943,0.3005054208598,0.368916407319441,0.292268898462805,0.641030439284436,0.63114320972734,0.645181866728491,0.396431347504896,0.357519355395548,0.408028955969371,0.481215799421391,0.303059987605422,0.445111113089834,0.405496033597906,0.37912830626373,0.319225735823986
"CG5080",0,-0.0516888700639884,0.0814082970757548,-0.295222148408923,-0.0872978698242113,-0.246418508740473,-0.127037235148342,0.317863261872416,0.468511653997327,0.393237046531578,0.422944354346737,0.409939676613518,0.525162708949133,0.516030223699395,0.612591960949505,0.538700869781404,0.340330399373086
"CG5096",0,0.440291635132408,0.708007560013256,0.376478149813804,0.650567197397653,0.541911111631462,0.213518530380159,0.438544711533938,0.661730439197623,0.727076782874862,0.423632471437411,0.772831682538703,0.978915684790953,0.982785032733382,1.10046681561239,0.992735000283832,0.949689433475953
"CG5103",0,-0.0256844652355346,-0.0434876512330673,0.0578626752058868,-0.293672390119143,-0.0514249885265663,0.0721337930180947,-0.263240942468008,-0.281958768923388,-0.219656970812785,-0.0750772343353274,-0.111282671678665,-0.32254295493335,-0.266374134646757,-0.393943751730101,-0.345585656374324,-0.342559844389234
"CG5107",0,0.55936703317543,0.491873065384315,0.879115749588204,1.74148544169609,0.940623204918889,1.08415983929089,1.40623577341176,1.58758321554336,1.94417970385686,1.75347076447976,1.42718915069574,2.1976283579421,2.00071181919558,1.90948607855738,1.87525834237558,1.62218236201722
"CG5150",0,-1.92334660893822,0.0880202927528275,1.90712622074869,2.2753942122485,2.20765453892294,2.9360739449986,3.1434231192626,2.78955159477022,2.97153912409363,2.20147197603874,2.94764453423635,3.76335900222056,3.38750589032748,3.07309062244464,2.52343629282506,2.52621535026816
"CG5214",0,-0.0950962355648297,-0.112355452678328,-0.128732479025372,-0.0795781299867855,-0.160282994478974,-0.149646366088861,-0.113529208371894,-0.162853824582523,-0.339515706542212,-0.0733902942823246,-0.0221300951794667,-0.0171560500437931,-0.126621606775359,-0.216467939837589,-0.0613859445303024,-0.0549688757754634
"CG5246",0,1.27895948245953,1.4660300720788,1.64410638104114,1.05881509030563,1.47420601657647,0.306255832798096,0.402928603760336,0.899674162497587,0.912443226698697,0.775217805994671,0.709515853516331,0.593897551324623,0.22663181472907,0.765201778955823,0.916436761549805,0.357330102429314
"CG5402",0,0.817905856665128,0.816316320328552,0.495997729294547,1.10363660360266,0.534133286391852,0.173037392277245,0.559667307176523,0.515819821416759,0.560482187905206,0.559312138649179,0.537325678613517,0.227784325683696,0.237338037273057,0.450644631310245,0.0654645635220099,0.149588968501556
"CG5432",0,0.0592078817804982,0.0788680161636499,0.138745779005717,-0.327748888517463,0.0830799927604211,0.0992490581077821,-0.178267176328936,-0.171238134852333,-0.103380493107243,-0.00765539457437914,-0.0450897951872173,-0.255332777798556,-0.119905285577277,-0.258379477395759,-0.327547413369634,-0.208047608919216
"CG5506",0,0.785050456037719,1.18380759962132,0.610547118654345,0.928933414584963,0.777907338607789,0.239683402050519,0.279766513538915,0.394500581689195,0.607990011688709,0.264770130560167,0.495688960611606,0.433324711082667,0.669960057482148,0.738323858713352,0.825477005455632,0.714302793959803
"CG5550",0,3.91082342811628,3.53900617907699,1.92738923849886,1.45212024027386,2.5027690372568,1.10542879435878,0.76607462679364,1.89514715157098,1.27536885941065,-0.379584587261171,0.722338102076431,0.653488459675839,1.67833893123597,1.49517335593161,0.800804325725758,1.54647193891496
"CG5567",0,0.273743401882052,0.190404301131269,0.0526359127438947,0.0683735331438062,0.0401186728246774,0.0357714068103334,0.358733794308562,0.286242344743455,0.284640723685214,0.273132301078601,0.47530288653087,0.607742216432197,0.415132313400691,0.405705664003358,0.505454630883026,0.536162757456171
"CG5577",0,0.000869625095243798,-0.03313755748158,-0.175482159128288,0.0882461342390171,-0.218966190288569,-0.115018937197579,0.0947538029568333,0.0702514013581128,0.0995460940266195,0.0950224456611606,0.253065735616056,0.368411930538392,0.409936897476566,0.143630677452074,0.386348595277664,0.346575688246038
"CG5589",0,-0.153406792933601,0.22414274428157,0.622291705382975,0.863985338182302,0.710224860519115,0.720071804195122,0.649159828066337,0.458015683117944,0.652374185102827,0.693352790916055,0.6365138970846,0.362593356622106,0.51540241008048,0.605108322587061,0.54787495054269,0.233621532938201
"CG5599",0,0.0741672473487789,0.0292500353393299,-0.244432791859994,-0.135001427764496,-0.107635136303459,-0.062450362874884,0.306488169684491,0.0258736171749954,-0.253383828537307,-0.287946391000433,-0.0463292019498214,0.27010919766396,0.378316305268257,0.133130487488986,0.273219253179735,0.348416468970484
"CG5645",0,-0.00578226876058352,0.0722294433345052,0.078214954959396,0.0408677448834762,0.225918955888436,0.328514105774555,0.188024299032977,0.0697217675529833,0.228698269174783,0.101657352531712,0.112030817302506,-0.0632081218876039,-0.0447981747249155,0.108499924585043,0.0717668011394421,0.00907408444727587
"CG5697",0,0.195278465914893,0.289147790423304,-0.0752409500006346,0.380206300994396,-0.308096404990752,-0.474778506039046,-0.734715159857516,-1.00005386243807,-1.09225461273896,-0.712308031948997,-0.154820541344606,-0.277813915674129,-0.332608744682214,-0.934562984563966,-0.0449296710703768,0.0204538626772139
"CG5724",0,2.72160485016332,2.01171214443216,1.0690189887042,1.35746450757314,1.02459665345934,0.461302670831898,1.24977032381453,1.6653230804436,2.16841023925582,1.87588605766243,1.40235770249553,1.9492325623904,1.4792076050174,1.63284252500135,2.07821129093014,1.79539090394905
